,date,ticker,open,high,low,close
1195,2022-01-07T02:00:00.000Z,eurusd,1.13007,1.13019,1.13006,1.13006
1196,2022-01-07T02:05:00.000Z,eurusd,1.13007,1.13009,1.12992,1.12994
1197,2022-01-07T02:10:00.000Z,eurusd,1.12993,1.1301,1.1299,1.13003
1198,2022-01-07T02:15:00.000Z,eurusd,1.13004,1.13011,1.13003,1.13006
1199,2022-01-07T02:20:00.000Z,eurusd,1.13005,1.13008,1.13002,1.13003
1200,2022-01-07T02:25:00.000Z,eurusd,1.13002,1.13002,1.12992,1.12992
1201,2022-01-07T02:30:00.000Z,eurusd,1.12993,1.12993,1.12972,1.12976
1202,2022-01-07T02:35:00.000Z,eurusd,1.12975,1.12976,1.12958,1.12958
1203,2022-01-07T02:40:00.000Z,eurusd,1.12957,1.12964,1.12953,1.12962
1204,2022-01-07T02:45:00.000Z,eurusd,1.12963,1.12982,1.12961,1.12982
1205,2022-01-07T02:50:00.000Z,eurusd,1.12983,1.12985,1.12977,1.12978
1206,2022-01-07T02:55:00.000Z,eurusd,1.12977,1.1298,1.12957,1.12958
1207,2022-01-07T03:00:00.000Z,eurusd,1.12959,1.12982,1.12958,1.12968
1208,2022-01-07T03:05:00.000Z,eurusd,1.12969,1.12973,1.12966,1.12967
1209,2022-01-07T03:10:00.000Z,eurusd,1.12966,1.12978,1.12966,1.12977
1210,2022-01-07T03:15:00.000Z,eurusd,1.12978,1.12993,1.12977,1.12993
1211,2022-01-07T03:20:00.000Z,eurusd,1.12992,1.13019,1.12992,1.13013
1212,2022-01-07T03:25:00.000Z,eurusd,1.13014,1.13014,1.13,1.13003
1213,2022-01-07T03:30:00.000Z,eurusd,1.13002,1.13002,1.12982,1.12987
1214,2022-01-07T03:35:00.000Z,eurusd,1.12986,1.12988,1.12972,1.12973
1215,2022-01-07T03:40:00.000Z,eurusd,1.12974,1.12988,1.12974,1.12985
1216,2022-01-07T03:45:00.000Z,eurusd,1.12984,1.12987,1.12972,1.12977
1217,2022-01-07T03:50:00.000Z,eurusd,1.12976,1.12982,1.12973,1.12982
1218,2022-01-07T03:55:00.000Z,eurusd,1.12983,1.12992,1.12979,1.12992
1219,2022-01-07T04:00:00.000Z,eurusd,1.12991,1.12993,1.12982,1.12991
1220,2022-01-07T04:05:00.000Z,eurusd,1.1299,1.12991,1.12982,1.12984
1221,2022-01-07T04:10:00.000Z,eurusd,1.12985,1.12992,1.12983,1.12992
1222,2022-01-07T04:15:00.000Z,eurusd,1.12993,1.12998,1.12989,1.1299
1223,2022-01-07T04:20:00.000Z,eurusd,1.12989,1.12996,1.12988,1.12995
1224,2022-01-07T04:25:00.000Z,eurusd,1.12996,1.13005,1.12996,1.13005
1225,2022-01-07T04:30:00.000Z,eurusd,1.13004,1.13007,1.13001,1.13002
1226,2022-01-07T04:35:00.000Z,eurusd,1.13001,1.13009,1.13,1.13008
1227,2022-01-07T04:40:00.000Z,eurusd,1.13009,1.13027,1.13005,1.13023
1228,2022-01-07T04:45:00.000Z,eurusd,1.13024,1.13033,1.13022,1.13029
1229,2022-01-07T04:50:00.000Z,eurusd,1.13028,1.13029,1.13025,1.13028
1230,2022-01-07T04:55:00.000Z,eurusd,1.13027,1.13028,1.13011,1.13012
1231,2022-01-07T05:00:00.000Z,eurusd,1.13008,1.13024,1.13008,1.13019
1232,2022-01-07T05:05:00.000Z,eurusd,1.13018,1.13021,1.13014,1.13018
1233,2022-01-07T05:10:00.000Z,eurusd,1.13017,1.13024,1.13017,1.13022
1234,2022-01-07T05:15:00.000Z,eurusd,1.13023,1.13027,1.1302,1.13027
1235,2022-01-07T05:20:00.000Z,eurusd,1.13026,1.13035,1.13024,1.13032
1236,2022-01-07T05:25:00.000Z,eurusd,1.13033,1.13033,1.13022,1.13023
1237,2022-01-07T05:30:00.000Z,eurusd,1.13024,1.13024,1.13011,1.13017
1238,2022-01-07T05:35:00.000Z,eurusd,1.13018,1.1302,1.13001,1.13007
1239,2022-01-07T05:40:00.000Z,eurusd,1.13006,1.1302,1.13006,1.1302
1240,2022-01-07T05:45:00.000Z,eurusd,1.13021,1.13032,1.13019,1.13027
1241,2022-01-07T05:50:00.000Z,eurusd,1.13028,1.13033,1.13023,1.13027
1242,2022-01-07T05:55:00.000Z,eurusd,1.13028,1.13032,1.13019,1.13023
1243,2022-01-07T06:00:00.000Z,eurusd,1.13024,1.13028,1.13007,1.1301
1244,2022-01-07T06:05:00.000Z,eurusd,1.13011,1.13026,1.13002,1.13022
1245,2022-01-07T06:10:00.000Z,eurusd,1.13023,1.13033,1.13022,1.13031
1246,2022-01-07T06:15:00.000Z,eurusd,1.13032,1.13032,1.13025,1.13027
1247,2022-01-07T06:20:00.000Z,eurusd,1.13028,1.13031,1.13012,1.13018
1248,2022-01-07T06:25:00.000Z,eurusd,1.13019,1.13027,1.13017,1.13022
1249,2022-01-07T06:30:00.000Z,eurusd,1.13021,1.13021,1.13013,1.13015
1250,2022-01-07T06:35:00.000Z,eurusd,1.13016,1.13017,1.12993,1.12995
1251,2022-01-07T06:40:00.000Z,eurusd,1.12994,1.13008,1.12983,1.13005
1252,2022-01-07T06:45:00.000Z,eurusd,1.13004,1.13009,1.12995,1.13008
1253,2022-01-07T06:50:00.000Z,eurusd,1.13007,1.13008,1.1299,1.12999
1254,2022-01-07T06:55:00.000Z,eurusd,1.13,1.13024,1.12989,1.12992
1255,2022-01-07T07:00:00.000Z,eurusd,1.12991,1.1301,1.12987,1.13006
1256,2022-01-07T07:05:00.000Z,eurusd,1.13005,1.13027,1.12982,1.1302
1257,2022-01-07T07:10:00.000Z,eurusd,1.13021,1.13041,1.13015,1.13032
1258,2022-01-07T07:15:00.000Z,eurusd,1.13033,1.13043,1.13023,1.13025
1259,2022-01-07T07:20:00.000Z,eurusd,1.13024,1.13047,1.13024,1.13038
1260,2022-01-07T07:25:00.000Z,eurusd,1.13037,1.13041,1.13024,1.13041
1261,2022-01-07T07:30:00.000Z,eurusd,1.1304,1.13056,1.13037,1.13056
1262,2022-01-07T07:35:00.000Z,eurusd,1.13055,1.13062,1.13042,1.13054
1263,2022-01-07T07:40:00.000Z,eurusd,1.13055,1.13058,1.13027,1.13029
1264,2022-01-07T07:45:00.000Z,eurusd,1.13028,1.13033,1.13003,1.13017
1265,2022-01-07T07:50:00.000Z,eurusd,1.13018,1.13038,1.13011,1.13018
1266,2022-01-07T07:55:00.000Z,eurusd,1.13019,1.13057,1.13019,1.13057
1267,2022-01-07T08:00:00.000Z,eurusd,1.13056,1.13075,1.13043,1.13061
1268,2022-01-07T08:05:00.000Z,eurusd,1.13062,1.13072,1.13017,1.13038
1269,2022-01-07T08:10:00.000Z,eurusd,1.13037,1.1305,1.13016,1.1305
1270,2022-01-07T08:15:00.000Z,eurusd,1.13049,1.13063,1.1304,1.13058
1271,2022-01-07T08:20:00.000Z,eurusd,1.13059,1.13079,1.13051,1.13077
1272,2022-01-07T08:25:00.000Z,eurusd,1.13076,1.13087,1.13055,1.13077
1273,2022-01-07T08:30:00.000Z,eurusd,1.13076,1.13087,1.13061,1.13069
1274,2022-01-07T08:35:00.000Z,eurusd,1.13068,1.1311,1.13068,1.131
1275,2022-01-07T08:40:00.000Z,eurusd,1.13099,1.13121,1.1308,1.13121
1276,2022-01-07T08:45:00.000Z,eurusd,1.1312,1.13154,1.13097,1.1314
1277,2022-01-07T08:50:00.000Z,eurusd,1.13139,1.1314,1.13108,1.13115
1278,2022-01-07T08:55:00.000Z,eurusd,1.13114,1.13136,1.13097,1.13122
1279,2022-01-07T09:00:00.000Z,eurusd,1.13123,1.13146,1.13115,1.13137
1280,2022-01-07T09:05:00.000Z,eurusd,1.13138,1.13146,1.1311,1.13115
1281,2022-01-07T09:10:00.000Z,eurusd,1.13116,1.13154,1.13115,1.13151
1282,2022-01-07T09:15:00.000Z,eurusd,1.13152,1.13156,1.13135,1.13147
1283,2022-01-07T09:20:00.000Z,eurusd,1.13146,1.13151,1.13096,1.13133
1284,2022-01-07T09:25:00.000Z,eurusd,1.13132,1.1316,1.13131,1.13156
1285,2022-01-07T09:30:00.000Z,eurusd,1.13155,1.13173,1.13153,1.13165
1286,2022-01-07T09:35:00.000Z,eurusd,1.13166,1.13176,1.13155,1.13155
1287,2022-01-07T09:40:00.000Z,eurusd,1.13156,1.13168,1.13136,1.1315
1288,2022-01-07T09:45:00.000Z,eurusd,1.13151,1.13155,1.13128,1.1315
1289,2022-01-07T09:50:00.000Z,eurusd,1.13151,1.13155,1.13134,1.13141
1290,2022-01-07T09:55:00.000Z,eurusd,1.13142,1.13171,1.1313,1.13151
1291,2022-01-07T10:00:00.000Z,eurusd,1.13152,1.13185,1.13143,1.13156
1292,2022-01-07T10:05:00.000Z,eurusd,1.13155,1.13193,1.13145,1.13175
1293,2022-01-07T10:10:00.000Z,eurusd,1.13174,1.13188,1.1316,1.13165
1294,2022-01-07T10:15:00.000Z,eurusd,1.13166,1.13175,1.13161,1.13165
1295,2022-01-07T10:20:00.000Z,eurusd,1.13166,1.13166,1.13118,1.13146
1296,2022-01-07T10:25:00.000Z,eurusd,1.13145,1.13154,1.13121,1.13129
1297,2022-01-07T10:30:00.000Z,eurusd,1.13128,1.13132,1.13086,1.13099
1298,2022-01-07T10:35:00.000Z,eurusd,1.13098,1.13107,1.13082,1.13103
1299,2022-01-07T10:40:00.000Z,eurusd,1.13104,1.13111,1.13063,1.13066
1300,2022-01-07T10:45:00.000Z,eurusd,1.13067,1.13084,1.13059,1.13072
1301,2022-01-07T10:50:00.000Z,eurusd,1.13073,1.1308,1.13045,1.13046
1302,2022-01-07T10:55:00.000Z,eurusd,1.13047,1.13068,1.13037,1.13062
1303,2022-01-07T11:00:00.000Z,eurusd,1.13061,1.13072,1.13042,1.13072
1304,2022-01-07T11:05:00.000Z,eurusd,1.13071,1.13082,1.13036,1.1304
1305,2022-01-07T11:10:00.000Z,eurusd,1.13039,1.13045,1.13025,1.13026
1306,2022-01-07T11:15:00.000Z,eurusd,1.13027,1.13031,1.1301,1.1302
1307,2022-01-07T11:20:00.000Z,eurusd,1.13021,1.13027,1.13012,1.1302
1308,2022-01-07T11:25:00.000Z,eurusd,1.13021,1.13047,1.13019,1.13047
1309,2022-01-07T11:30:00.000Z,eurusd,1.13046,1.13047,1.1303,1.1303
1310,2022-01-07T11:35:00.000Z,eurusd,1.13031,1.13046,1.13021,1.13036
1311,2022-01-07T11:40:00.000Z,eurusd,1.13037,1.13046,1.13026,1.13046
1312,2022-01-07T11:45:00.000Z,eurusd,1.13047,1.13058,1.13033,1.13054
1313,2022-01-07T11:50:00.000Z,eurusd,1.13055,1.13064,1.13045,1.13053
1314,2022-01-07T11:55:00.000Z,eurusd,1.13052,1.1308,1.13026,1.13046
1315,2022-01-07T12:00:00.000Z,eurusd,1.13047,1.13052,1.13023,1.13038
1316,2022-01-07T12:05:00.000Z,eurusd,1.13037,1.13039,1.13019,1.13029
1317,2022-01-07T12:10:00.000Z,eurusd,1.1303,1.1303,1.13001,1.13005
1318,2022-01-07T12:15:00.000Z,eurusd,1.13004,1.13006,1.12985,1.12998
1319,2022-01-07T12:20:00.000Z,eurusd,1.12997,1.13009,1.12993,1.13
1320,2022-01-07T12:25:00.000Z,eurusd,1.12999,1.13006,1.12988,1.13006
1321,2022-01-07T12:30:00.000Z,eurusd,1.13005,1.13014,1.12971,1.12973
1322,2022-01-07T12:35:00.000Z,eurusd,1.12974,1.12997,1.12965,1.12996
1323,2022-01-07T12:40:00.000Z,eurusd,1.12995,1.13007,1.12989,1.12995
1324,2022-01-07T12:45:00.000Z,eurusd,1.12994,1.13016,1.12988,1.13015
1325,2022-01-07T12:50:00.000Z,eurusd,1.13014,1.13018,1.12989,1.13006
1326,2022-01-07T12:55:00.000Z,eurusd,1.13007,1.13021,1.12962,1.12975
1327,2022-01-07T13:00:00.000Z,eurusd,1.12974,1.12999,1.12967,1.12993
1328,2022-01-07T13:05:00.000Z,eurusd,1.12994,1.13,1.12981,1.12989
1329,2022-01-07T13:10:00.000Z,eurusd,1.12988,1.12994,1.12948,1.12984
1330,2022-01-07T13:15:00.000Z,eurusd,1.12985,1.1304,1.12983,1.13023
1331,2022-01-07T13:20:00.000Z,eurusd,1.13022,1.13026,1.12982,1.13024
1332,2022-01-07T13:25:00.000Z,eurusd,1.13025,1.13065,1.13008,1.13011
1333,2022-01-07T13:30:00.000Z,eurusd,1.1301,1.13228,1.12971,1.13051
1334,2022-01-07T13:35:00.000Z,eurusd,1.13067,1.13093,1.12925,1.12976
1335,2022-01-07T13:40:00.000Z,eurusd,1.12979,1.13035,1.12935,1.12989
1336,2022-01-07T13:45:00.000Z,eurusd,1.12988,1.13161,1.12988,1.13154
1337,2022-01-07T13:50:00.000Z,eurusd,1.13155,1.1316,1.13021,1.13046
1338,2022-01-07T13:55:00.000Z,eurusd,1.13051,1.13064,1.13,1.13017
1339,2022-01-07T14:00:00.000Z,eurusd,1.13018,1.13053,1.12991,1.13031
1340,2022-01-07T14:05:00.000Z,eurusd,1.13032,1.13148,1.13032,1.1313
1341,2022-01-07T14:10:00.000Z,eurusd,1.13131,1.13192,1.13097,1.13172
1342,2022-01-07T14:15:00.000Z,eurusd,1.13173,1.13229,1.13143,1.13217
1343,2022-01-07T14:20:00.000Z,eurusd,1.13218,1.1324,1.13185,1.13225
1344,2022-01-07T14:25:00.000Z,eurusd,1.13226,1.13247,1.13206,1.13236
1345,2022-01-07T14:30:00.000Z,eurusd,1.13235,1.13301,1.13195,1.13195
1346,2022-01-07T14:35:00.000Z,eurusd,1.13201,1.13267,1.13199,1.13262
1347,2022-01-07T14:40:00.000Z,eurusd,1.13261,1.13305,1.13217,1.13305
1348,2022-01-07T14:45:00.000Z,eurusd,1.13306,1.13345,1.13244,1.13291
1349,2022-01-07T14:50:00.000Z,eurusd,1.13292,1.13313,1.13247,1.13271
1350,2022-01-07T14:55:00.000Z,eurusd,1.1327,1.13311,1.13264,1.13303
1351,2022-01-07T15:00:00.000Z,eurusd,1.13302,1.13349,1.13296,1.13315
1352,2022-01-07T15:05:00.000Z,eurusd,1.13316,1.13362,1.13309,1.13361
1353,2022-01-07T15:10:00.000Z,eurusd,1.13362,1.1341,1.13358,1.13399
1354,2022-01-07T15:15:00.000Z,eurusd,1.134,1.13445,1.1338,1.13445
1355,2022-01-07T15:20:00.000Z,eurusd,1.13446,1.13494,1.13436,1.13477
1356,2022-01-07T15:25:00.000Z,eurusd,1.13478,1.13482,1.13441,1.1348
1357,2022-01-07T15:30:00.000Z,eurusd,1.13481,1.13481,1.13444,1.1345
1358,2022-01-07T15:35:00.000Z,eurusd,1.13451,1.13463,1.13389,1.13397
1359,2022-01-07T15:40:00.000Z,eurusd,1.13398,1.13412,1.1335,1.13378
1360,2022-01-07T15:45:00.000Z,eurusd,1.13377,1.1343,1.13367,1.13397
1361,2022-01-07T15:50:00.000Z,eurusd,1.13398,1.13464,1.13372,1.13464
1362,2022-01-07T15:55:00.000Z,eurusd,1.13463,1.13479,1.13444,1.13472
1363,2022-01-07T16:00:00.000Z,eurusd,1.13473,1.135,1.13468,1.13499
1364,2022-01-07T16:05:00.000Z,eurusd,1.13498,1.13501,1.13472,1.13494
1365,2022-01-07T16:10:00.000Z,eurusd,1.13493,1.13493,1.13439,1.13446
1366,2022-01-07T16:15:00.000Z,eurusd,1.13447,1.1346,1.134,1.13408
1367,2022-01-07T16:20:00.000Z,eurusd,1.13409,1.13439,1.13386,1.13392
1368,2022-01-07T16:25:00.000Z,eurusd,1.1338,1.13428,1.1338,1.13426
1369,2022-01-07T16:30:00.000Z,eurusd,1.13428,1.13459,1.13399,1.13438
1370,2022-01-07T16:35:00.000Z,eurusd,1.13437,1.13467,1.13425,1.13466
1371,2022-01-07T16:40:00.000Z,eurusd,1.13467,1.1351,1.13466,1.13473
1372,2022-01-07T16:45:00.000Z,eurusd,1.13474,1.13485,1.13459,1.13482
1373,2022-01-07T16:50:00.000Z,eurusd,1.13483,1.13515,1.1348,1.13499
1374,2022-01-07T16:55:00.000Z,eurusd,1.135,1.13572,1.13499,1.13565
1375,2022-01-07T17:00:00.000Z,eurusd,1.13566,1.13582,1.13527,1.13539
1376,2022-01-07T17:05:00.000Z,eurusd,1.13538,1.13563,1.13495,1.13497
1377,2022-01-07T17:10:00.000Z,eurusd,1.13498,1.13556,1.13497,1.1355
1378,2022-01-07T17:15:00.000Z,eurusd,1.13549,1.13572,1.13543,1.13569
1379,2022-01-07T17:20:00.000Z,eurusd,1.13568,1.13586,1.13558,1.13558
1380,2022-01-07T17:25:00.000Z,eurusd,1.13559,1.13571,1.13552,1.13569
1381,2022-01-07T17:30:00.000Z,eurusd,1.13568,1.13569,1.13537,1.13545
1382,2022-01-07T17:35:00.000Z,eurusd,1.13544,1.13553,1.13521,1.13528
1383,2022-01-07T17:40:00.000Z,eurusd,1.13527,1.13553,1.13527,1.13547
1384,2022-01-07T17:45:00.000Z,eurusd,1.13548,1.1357,1.13538,1.13539
1385,2022-01-07T17:50:00.000Z,eurusd,1.13538,1.13577,1.13538,1.13574
1386,2022-01-07T17:55:00.000Z,eurusd,1.13573,1.13578,1.13563,1.13569
1387,2022-01-07T18:00:00.000Z,eurusd,1.13568,1.13577,1.13558,1.13559
1388,2022-01-07T18:05:00.000Z,eurusd,1.13558,1.13573,1.1355,1.13562
1389,2022-01-07T18:10:00.000Z,eurusd,1.13564,1.13583,1.13563,1.13578
1390,2022-01-07T18:15:00.000Z,eurusd,1.1357,1.13586,1.13565,1.13584
1391,2022-01-07T18:20:00.000Z,eurusd,1.13585,1.13599,1.13579,1.13595
1392,2022-01-07T18:25:00.000Z,eurusd,1.13594,1.13594,1.13574,1.13575
1393,2022-01-07T18:30:00.000Z,eurusd,1.13574,1.13596,1.13573,1.13595
1394,2022-01-07T18:35:00.000Z,eurusd,1.13594,1.13621,1.13591,1.13612
1395,2022-01-07T18:40:00.000Z,eurusd,1.13613,1.13622,1.13592,1.13593
1396,2022-01-07T18:45:00.000Z,eurusd,1.13592,1.13609,1.13588,1.13609
1397,2022-01-07T18:50:00.000Z,eurusd,1.13608,1.13608,1.13598,1.13604
1398,2022-01-07T18:55:00.000Z,eurusd,1.13605,1.13605,1.13576,1.13576
1399,2022-01-07T19:00:00.000Z,eurusd,1.13575,1.1359,1.13569,1.13575
1400,2022-01-07T19:05:00.000Z,eurusd,1.13574,1.13595,1.13568,1.13591
1401,2022-01-07T19:10:00.000Z,eurusd,1.1359,1.1361,1.13584,1.13609
1402,2022-01-07T19:15:00.000Z,eurusd,1.1361,1.1361,1.13589,1.1359
1403,2022-01-07T19:20:00.000Z,eurusd,1.13589,1.13615,1.13589,1.1361
1404,2022-01-07T19:25:00.000Z,eurusd,1.13611,1.1363,1.13609,1.13626
1405,2022-01-07T19:30:00.000Z,eurusd,1.13627,1.13647,1.13627,1.13646
1406,2022-01-07T19:35:00.000Z,eurusd,1.13647,1.13647,1.1363,1.1363
1407,2022-01-07T19:40:00.000Z,eurusd,1.13629,1.13632,1.13623,1.1363
1408,2022-01-07T19:45:00.000Z,eurusd,1.13629,1.1363,1.13611,1.1362
1409,2022-01-07T19:50:00.000Z,eurusd,1.13621,1.13626,1.13608,1.13619
1410,2022-01-07T19:55:00.000Z,eurusd,1.1362,1.13637,1.13619,1.13629
1411,2022-01-07T20:00:00.000Z,eurusd,1.1363,1.13641,1.13624,1.13639
1412,2022-01-07T20:05:00.000Z,eurusd,1.13639,1.13644,1.13603,1.13603
1413,2022-01-07T20:10:00.000Z,eurusd,1.13602,1.13608,1.13584,1.136
1414,2022-01-07T20:15:00.000Z,eurusd,1.13601,1.13615,1.13591,1.13614
1415,2022-01-07T20:20:00.000Z,eurusd,1.13615,1.13626,1.13608,1.13619
1416,2022-01-07T20:25:00.000Z,eurusd,1.1362,1.13621,1.13613,1.13619
1417,2022-01-07T20:30:00.000Z,eurusd,1.13618,1.13618,1.13592,1.13596
1418,2022-01-07T20:35:00.000Z,eurusd,1.13597,1.13599,1.13582,1.13583
1419,2022-01-07T20:40:00.000Z,eurusd,1.13584,1.13596,1.13574,1.13596
1420,2022-01-07T20:45:00.000Z,eurusd,1.13595,1.13596,1.13578,1.13584
1421,2022-01-07T20:50:00.000Z,eurusd,1.13585,1.13609,1.13579,1.13593
1422,2022-01-07T20:55:00.000Z,eurusd,1.13594,1.13615,1.1358,1.13615
1423,2022-01-07T21:00:00.000Z,eurusd,1.13614,1.13614,1.13589,1.13592
1424,2022-01-07T21:05:00.000Z,eurusd,1.13591,1.13601,1.13587,1.13596
1425,2022-01-07T21:10:00.000Z,eurusd,1.13595,1.13596,1.13588,1.13588
1426,2022-01-07T21:15:00.000Z,eurusd,1.13589,1.13602,1.13588,1.136
1427,2022-01-07T21:20:00.000Z,eurusd,1.13599,1.13599,1.13588,1.13589
1428,2022-01-07T21:25:00.000Z,eurusd,1.13588,1.13604,1.13587,1.13603
1429,2022-01-07T21:30:00.000Z,eurusd,1.13604,1.13604,1.13597,1.13597
1430,2022-01-07T21:35:00.000Z,eurusd,1.13598,1.13611,1.13595,1.13605
1431,2022-01-07T21:40:00.000Z,eurusd,1.13606,1.13615,1.13604,1.13605
1432,2022-01-07T21:45:00.000Z,eurusd,1.13604,1.13621,1.13597,1.1362
1433,2022-01-07T21:50:00.000Z,eurusd,1.13621,1.13621,1.13588,1.13599
1434,2022-01-07T21:55:00.000Z,eurusd,1.136,1.13623,1.13599,1.13608
1435,2022-01-09T22:05:00.000Z,eurusd,1.13588,1.13588,1.13534,1.13587
1436,2022-01-09T22:10:00.000Z,eurusd,1.13588,1.13595,1.1358,1.1358
1437,2022-01-09T22:15:00.000Z,eurusd,1.13577,1.13593,1.13577,1.13592
1438,2022-01-09T22:20:00.000Z,eurusd,1.1359,1.13592,1.13587,1.13589
1439,2022-01-09T22:25:00.000Z,eurusd,1.13588,1.1359,1.13576,1.1358
1440,2022-01-09T22:30:00.000Z,eurusd,1.13579,1.13586,1.1357,1.13574
1441,2022-01-09T22:35:00.000Z,eurusd,1.13573,1.13585,1.13567,1.13576
1442,2022-01-09T22:40:00.000Z,eurusd,1.13575,1.13586,1.13575,1.13579
1443,2022-01-09T22:45:00.000Z,eurusd,1.13577,1.13584,1.13568,1.13581
1444,2022-01-09T22:50:00.000Z,eurusd,1.13582,1.13583,1.13578,1.13582
1445,2022-01-09T22:55:00.000Z,eurusd,1.13581,1.13598,1.13568,1.13579
1446,2022-01-09T23:00:00.000Z,eurusd,1.13581,1.13611,1.13576,1.13594
1447,2022-01-09T23:05:00.000Z,eurusd,1.13593,1.13593,1.13575,1.13581
1448,2022-01-09T23:10:00.000Z,eurusd,1.1358,1.1358,1.13525,1.13525
1449,2022-01-09T23:15:00.000Z,eurusd,1.13524,1.13537,1.13509,1.13535
1450,2022-01-09T23:20:00.000Z,eurusd,1.13534,1.13536,1.13513,1.1352
1451,2022-01-09T23:25:00.000Z,eurusd,1.13519,1.13521,1.13498,1.13513
1452,2022-01-09T23:30:00.000Z,eurusd,1.13514,1.13542,1.13514,1.13542
1453,2022-01-09T23:35:00.000Z,eurusd,1.13541,1.13551,1.1354,1.13547
1454,2022-01-09T23:40:00.000Z,eurusd,1.13546,1.13546,1.13529,1.13543
1455,2022-01-09T23:45:00.000Z,eurusd,1.13544,1.1355,1.13537,1.13548
1456,2022-01-09T23:50:00.000Z,eurusd,1.13549,1.13557,1.13515,1.13518
1457,2022-01-09T23:55:00.000Z,eurusd,1.13519,1.1354,1.13517,1.13535
1458,2022-01-10T00:00:00.000Z,eurusd,1.13538,1.1354,1.13523,1.13528
1459,2022-01-10T00:05:00.000Z,eurusd,1.13529,1.13543,1.13522,1.13524
1460,2022-01-10T00:10:00.000Z,eurusd,1.13524,1.13529,1.13518,1.13525
1461,2022-01-10T00:15:00.000Z,eurusd,1.13524,1.13549,1.13523,1.13539
1462,2022-01-10T00:20:00.000Z,eurusd,1.13538,1.1354,1.13533,1.13536
1463,2022-01-10T00:25:00.000Z,eurusd,1.13535,1.13542,1.13533,1.13533
1464,2022-01-10T00:30:00.000Z,eurusd,1.13534,1.13559,1.13533,1.13558
1465,2022-01-10T00:35:00.000Z,eurusd,1.13559,1.13572,1.13551,1.13572
1466,2022-01-10T00:40:00.000Z,eurusd,1.13573,1.13582,1.13569,1.13577
1467,2022-01-10T00:45:00.000Z,eurusd,1.13576,1.13576,1.13551,1.13552
1468,2022-01-10T00:50:00.000Z,eurusd,1.13553,1.13573,1.13552,1.13559
1469,2022-01-10T00:55:00.000Z,eurusd,1.1356,1.13574,1.13551,1.13552
1470,2022-01-10T01:00:00.000Z,eurusd,1.13551,1.13561,1.1355,1.13552
1471,2022-01-10T01:05:00.000Z,eurusd,1.13553,1.13561,1.13549,1.13553
1472,2022-01-10T01:10:00.000Z,eurusd,1.13554,1.13561,1.13549,1.13559
1473,2022-01-10T01:15:00.000Z,eurusd,1.1356,1.13563,1.13549,1.13562
1474,2022-01-10T01:20:00.000Z,eurusd,1.13563,1.13566,1.13552,1.1356
1475,2022-01-10T01:25:00.000Z,eurusd,1.13561,1.13562,1.1355,1.13558
1476,2022-01-10T01:30:00.000Z,eurusd,1.13557,1.1356,1.1355,1.13557
1477,2022-01-10T01:35:00.000Z,eurusd,1.13558,1.13566,1.13552,1.13555
1478,2022-01-10T01:40:00.000Z,eurusd,1.13556,1.13558,1.13543,1.13543
1479,2022-01-10T01:45:00.000Z,eurusd,1.13544,1.13547,1.13522,1.13526
1480,2022-01-10T01:50:00.000Z,eurusd,1.13525,1.13526,1.13503,1.13505
1481,2022-01-10T01:55:00.000Z,eurusd,1.13504,1.13506,1.135,1.13504
1482,2022-01-10T02:00:00.000Z,eurusd,1.13505,1.13521,1.13504,1.13518
1483,2022-01-10T02:05:00.000Z,eurusd,1.13519,1.1352,1.13514,1.13519
1484,2022-01-10T02:10:00.000Z,eurusd,1.13518,1.13518,1.13483,1.13488
1485,2022-01-10T02:15:00.000Z,eurusd,1.13489,1.13494,1.13469,1.1347
1486,2022-01-10T02:20:00.000Z,eurusd,1.13469,1.13474,1.13451,1.13462
1487,2022-01-10T02:25:00.000Z,eurusd,1.13463,1.13475,1.13459,1.13468
1488,2022-01-10T02:30:00.000Z,eurusd,1.13469,1.13473,1.13451,1.13454
1489,2022-01-10T02:35:00.000Z,eurusd,1.13454,1.1346,1.13447,1.1346
1490,2022-01-10T02:40:00.000Z,eurusd,1.13461,1.13469,1.13459,1.13464
1491,2022-01-10T02:45:00.000Z,eurusd,1.13463,1.13464,1.13448,1.13449
1492,2022-01-10T02:50:00.000Z,eurusd,1.13448,1.13451,1.13414,1.13417
1493,2022-01-10T02:55:00.000Z,eurusd,1.13416,1.13417,1.13393,1.13396
1494,2022-01-10T03:00:00.000Z,eurusd,1.13397,1.13399,1.13382,1.13388
1495,2022-01-10T03:05:00.000Z,eurusd,1.13389,1.1339,1.13376,1.13379
1496,2022-01-10T03:10:00.000Z,eurusd,1.13378,1.13388,1.13377,1.13384
1497,2022-01-10T03:15:00.000Z,eurusd,1.13383,1.13384,1.13373,1.13376
1498,2022-01-10T03:20:00.000Z,eurusd,1.13377,1.13378,1.13373,1.13373
1499,2022-01-10T03:25:00.000Z,eurusd,1.13374,1.13377,1.13372,1.13373
1500,2022-01-10T03:30:00.000Z,eurusd,1.13374,1.1338,1.13363,1.13364
1501,2022-01-10T03:35:00.000Z,eurusd,1.13363,1.13364,1.13338,1.13355
1502,2022-01-10T03:40:00.000Z,eurusd,1.13354,1.13364,1.13354,1.13359
1503,2022-01-10T03:45:00.000Z,eurusd,1.13358,1.13365,1.1335,1.13355
1504,2022-01-10T03:50:00.000Z,eurusd,1.13356,1.13364,1.13354,1.13364
1505,2022-01-10T03:55:00.000Z,eurusd,1.13363,1.13384,1.13357,1.13377
